Frame,Object_ID,Class_ID,Class_Name,Confidence_Score,X_Center,Y_Center
183,83,0,person,0.43,1839.8975,101.4108
183,53,2,car,0.66,1218.6467,118.41585
183,81,2,car,0.46,1152.8833,30.600254
183,69,2,car,0.59,947.4103,54.271053
183,86,2,car,0.3,1052.5902,76.74524
183,50,0,person,0.29,1858.1724,102.04131
184,29,2,car,0.54,181.78122,30.97354
184,28,2,car,0.64,896.27124,187.70471
184,52,2,car,0.76,1078.7466,180.77893
184,68,0,person,0.39,1833.5665,102.98816
184,83,0,person,0.3,1842.1138,105.149605
184,53,2,car,0.59,1221.3878,120.96393
184,81,2,car,0.31,1153.9279,36.887012
184,69,2,car,0.52,947.4139,57.255295
184,86,2,car,0.45,1052.933,79.74918
185,29,2,car,0.56,182.00323,31.537987
185,28,2,car,0.69,894.0653,192.14648
185,52,2,car,0.75,1080.208,184.37099
185,68,0,person,0.36,1833.612,103.88035
185,83,0,person,0.29,1843.0435,107.05386
185,53,2,car,0.4,1224.4751,124.06982
185,69,2,car,0.58,947.198,59.12203
185,86,2,car,0.54,1052.6931,81.12189
186,29,2,car,0.62,181.24031,32.32379
186,28,2,car,0.75,893.2009,197.55453
186,52,2,car,0.78,1080.1212,189.5068
186,68,0,person,0.47,1833.5662,101.88492
186,83,0,person,0.38,1842.7961,104.57713
186,53,2,car,0.56,1226.6871,126.48909
186,69,2,car,0.45,947.5011,59.92676
186,50,0,person,0.25,1856.1292,103.2486
186,81,2,car,0.26,1155.9996,35.397564
187,29,2,car,0.58,181.8963,31.657274
187,28,2,car,0.76,891.5526,202.06197
187,52,2,car,0.8,1081.3423,194.97055
187,68,0,person,0.47,1834.5797,101.044525
187,83,0,person,0.42,1843.6006,103.26178
187,53,2,car,0.49,1228.1792,128.06648
187,69,2,car,0.61,946.5875,61.35424
187,50,0,person,0.28,1855.4084,102.51686
187,81,2,car,0.27,1157.4244,35.804672
187,86,2,car,0.42,1053.8793,83.38652
188,29,2,car,0.56,181.17084,31.553122
188,28,2,car,0.67,889.80225,205.30498
188,52,2,car,0.79,1082.4902,200.1187
188,68,0,person,0.44,1835.3687,100.839584
188,83,0,person,0.38,1844.1581,103.04745
188,53,2,car,0.56,1231.6528,131.31879
188,69,2,car,0.57,945.5477,62.294754
188,81,2,car,0.29,1158.0171,35.060303
188,86,2,car,0.39,1054.3687,83.58859
189,29,2,car,0.6,181.06998,31.845
189,28,2,car,0.75,888.16174,212.71294
189,52,2,car,0.83,1083.2632,205.28644
189,68,0,person,0.46,1835.1766,100.81957
189,83,0,person,0.41,1843.1648,102.8044
189,53,2,car,0.73,1235.2981,135.266
189,69,2,car,0.61,945.3219,62.969147
189,81,2,car,0.47,1159.3787,39.294876
189,50,0,person,0.27,1855.0796,102.190475
190,29,2,car,0.59,181.71698,32.68607
190,28,2,car,0.61,886.8547,218.45697
190,52,2,car,0.81,1084.4236,210.75294
190,68,0,person,0.53,1836.4161,101.67478
190,83,0,person,0.46,1843.9021,103.54775
190,53,2,car,0.77,1238.5212,140.03896
190,69,2,car,0.46,945.80444,64.21094
190,81,2,car,0.39,1161.0284,44.313286
190,50,0,person,0.32,1855.1843,103.03522
191,29,2,car,0.62,181.31834,33.45143
191,28,2,car,0.66,883.36926,225.02983
191,52,2,car,0.78,1085.8052,216.32666
191,68,0,person,0.49,1836.1448,101.64945
191,83,0,person,0.42,1843.8247,103.501465
191,53,2,car,0.59,1242.3362,143.68477
191,69,2,car,0.37,944.0386,66.117935
191,81,2,car,0.43,1163.3103,47.132317
191,50,0,person,0.26,1854.901,102.851974
191,86,2,car,0.33,1054.8052,93.45836
192,29,2,car,0.63,181.68307,33.653717
192,28,2,car,0.69,881.55347,231.09412
192,52,2,car,0.77,1087.3093,221.86304
192,68,0,person,0.41,1836.8362,103.5768
192,83,0,person,0.3,1843.8223,106.6687
192,53,2,car,0.59,1245.5161,148.88963
192,69,2,car,0.54,943.40173,69.29677
192,81,2,car,0.49,1164.7535,50.43326
192,86,2,car,0.42,1054.6638,96.358055
193,29,2,car,0.53,181.22935,32.46688
193,28,2,car,0.73,879.0155,237.80031
193,52,2,car,0.73,1089.9376,226.67635
193,68,0,person,0.48,1837.7751,103.179825
193,83,0,person,0.4,1843.9578,107.096634
193,53,2,car,0.63,1247.5598,151.80933
193,69,2,car,0.51,942.9163,72.689644
193,81,2,car,0.42,1166.4976,49.915646
193,86,2,car,0.39,1053.3696,97.323166
194,29,2,car,0.59,181.27187,32.553654
194,28,2,car,0.8,877.23804,243.36488
194,52,2,car,0.77,1092.0823,231.78484
194,68,0,person,0.4,1837.853,103.0331
194,83,0,person,0.34,1843.8594,107.5224
194,53,2,car,0.64,1250.974,156.82083
194,69,2,car,0.59,941.70654,74.54425
194,81,2,car,0.45,1168.2964,50.98359
194,86,2,car,0.63,1054.8076,98.68397
194,95,2,car,0.37,1044.0662,28.148905
195,29,2,car,0.55,182.38185,31.340311
195,28,2,car,0.77,874.66986,252.18265
195,52,2,car,0.85,1093.3058,237.50345
195,68,0,person,0.4,1838.2697,103.36439
195,83,0,person,0.32,1844.208,108.05319
195,53,2,car,0.66,1255.975,159.9872
195,69,2,car,0.67,940.9962,75.519775
195,81,2,car,0.58,1169.7264,53.596535
195,86,2,car,0.59,1057.2491,101.27438
195,95,2,car,0.29,1044.8735,28.74642
195,96,2,car,0.33,1045.6003,98.22317
196,29,2,car,0.54,182.46927,31.297693
196,28,2,car,0.74,873.17395,258.54132
196,52,2,car,0.84,1094.1097,244.24185
196,68,0,person,0.44,1838.3705,103.45061
196,83,0,person,0.36,1843.9669,107.568436
196,53,2,car,0.76,1259.9722,162.93442
196,69,2,car,0.66,941.3754,77.39163
196,81,2,car,0.69,1170.2474,55.047142
196,86,2,car,0.54,1058.3163,103.81801
196,95,2,car,0.31,1046.0109,29.765957
197,29,2,car,0.5,182.80496,31.083818
197,28,2,car,0.71,869.5525,265.4196
197,52,2,car,0.8,1095.4617,249.69391
197,68,0,person,0.47,1838.7557,103.26451
197,83,0,person,0.43,1844.2739,106.12114
197,53,2,car,0.67,1262.7197,166.59499
197,69,2,car,0.66,939.6956,78.226074
197,81,2,car,0.74,1171.3961,55.71016
197,86,2,car,0.51,1058.2136,104.84309
197,95,2,car,0.3,1045.8271,29.47414
197,50,0,person,0.31,1858.2048,103.135635
198,29,2,car,0.55,183.65527,30.456284
198,28,2,car,0.76,865.76904,272.9057
198,52,2,car,0.78,1096.9612,255.27051
198,68,0,person,0.46,1839.1829,103.05469
198,83,0,person,0.46,1844.7407,105.77916
198,53,2,car,0.7,1266.2161,171.0667
198,69,2,car,0.67,939.7861,79.557915
198,81,2,car,0.64,1172.6375,56.984406
198,86,2,car,0.62,1058.6975,109.05879
198,95,2,car,0.33,1046.3658,30.085102
198,50,0,person,0.33,1858.0723,103.21346
199,29,2,car,0.56,183.98424,30.34583
199,28,2,car,0.74,863.06335,279.8238
199,52,2,car,0.79,1098.3207,262.14325
199,68,0,person,0.46,1839.7925,102.38432
199,53,2,car,0.67,1270.3995,176.18683
199,69,2,car,0.72,939.1161,80.420746
199,81,2,car,0.64,1173.9022,57.680977
199,86,2,car,0.72,1059.7083,112.31658
199,95,2,car,0.28,1047.2814,32.242317
199,50,0,person,0.31,1858.258,103.09978
200,29,2,car,0.53,183.12201,31.072012
200,28,2,car,0.71,860.8666,287.68124
200,52,2,car,0.77,1099.5227,268.3325
200,68,0,person,0.48,1840.4766,102.01186
200,53,2,car,0.63,1273.9407,179.59323
200,69,2,car,0.7,938.7493,81.801636
200,81,2,car,0.63,1175.2524,58.186157
200,86,2,car,0.68,1061.0586,115.180115
200,95,2,car,0.26,1046.6045,35.060154
200,50,0,person,0.31,1858.584,102.602554
201,29,2,car,0.52,182.79755,31.216581
201,28,2,car,0.7,857.50836,295.276
201,52,2,car,0.8,1101.0105,276.33878
201,68,0,person,0.48,1840.7283,101.76886
201,53,2,car,0.65,1278.654,185.50769
201,69,2,car,0.64,938.39087,82.39508
201,81,2,car,0.56,1176.6321,60.07159
201,86,2,car,0.71,1061.5635,117.86766
201,95,2,car,0.34,1046.9105,36.185364
201,50,0,person,0.31,1858.2844,102.47971
202,29,2,car,0.61,180.52621,32.680416
202,28,2,car,0.57,854.54346,304.6933
202,52,2,car,0.75,1104.0149,282.01334
202,68,0,person,0.28,1839.9116,100.73308
202,53,2,car,0.74,1283.435,190.09607
202,69,2,car,0.61,936.87335,83.85645
202,81,2,car,0.47,1177.7896,60.61086
202,86,2,car,0.7,1061.324,119.56821
202,95,2,car,0.29,1046.1188,36.276226
203,29,2,car,0.59,181.01349,31.515703
203,28,2,car,0.53,850.83704,313.04944
203,52,2,car,0.77,1106.0161,290.83856
203,68,0,person,0.44,1840.0337,100.92334
203,53,2,car,0.65,1287.9242,195.47968
203,69,2,car,0.61,935.85046,87.469124
203,81,2,car,0.37,1180.447,62.49182
203,86,2,car,0.66,1062.0037,121.793365
203,83,0,person,0.34,1845.7009,102.258835
204,29,2,car,0.57,181.73842,32.327618
204,28,2,car,0.57,848.2433,323.87805
204,52,2,car,0.78,1106.9282,298.64447
204,68,0,person,0.35,1839.4597,100.170364
204,53,2,car,0.65,1293.3257,200.39713
204,69,2,car,0.62,935.43384,88.27782
204,81,2,car,0.6,1183.9954,64.69754
204,86,2,car,0.57,1063.2771,125.57977
204,83,0,person,0.25,1845.3467,102.303215
205,29,2,car,0.58,180.90839,32.909504
205,28,2,car,0.6,843.5852,334.739
205,52,2,car,0.75,1108.5878,307.30777
205,68,0,person,0.37,1839.3696,101.22775
205,53,2,car,0.66,1298.0426,204.3903
205,69,2,car,0.59,935.55347,91.439995
205,81,2,car,0.55,1184.9934,66.18391
205,86,2,car,0.61,1063.9651,128.33736
206,29,2,car,0.55,181.20145,32.536
206,28,2,car,0.6,840.16675,344.97876
206,52,2,car,0.71,1111.4297,316.5396
206,68,0,person,0.38,1839.3235,102.077255
206,53,2,car,0.63,1302.7843,208.84476
206,69,2,car,0.63,934.6168,93.34056
206,81,2,car,0.63,1186.5542,68.35033
206,86,2,car,0.62,1063.4283,130.1266
206,99,7,truck,0.55,1301.5688,209.17006
206,83,0,person,0.32,1844.6948,102.620224
207,29,2,car,0.55,182.69319,31.327705
207,28,2,car,0.66,835.4358,354.8372
207,52,2,car,0.74,1114.6763,324.44864
207,68,0,person,0.34,1838.8972,101.998886
207,53,2,car,0.49,1308.2048,214.83154
207,69,2,car,0.64,934.0493,95.134926
207,81,2,car,0.63,1188.3777,70.46451
207,86,2,car,0.73,1064.3618,133.21275
207,99,7,truck,0.48,1305.8926,215.29529
207,83,0,person,0.28,1844.439,102.55247
208,29,2,car,0.51,183.16675,31.337141
208,28,2,car,0.73,831.4265,366.15912
208,52,2,car,0.72,1115.9817,334.36737
208,68,0,person,0.33,1838.7915,101.68384
208,53,2,car,0.7,1314.0183,219.49957
208,69,2,car,0.67,933.1764,97.74125
208,81,2,car,0.65,1190.042,72.5264
208,86,2,car,0.71,1066.0264,136.07063
208,99,7,truck,0.38,1313.0916,219.96764
208,83,0,person,0.26,1844.6604,102.10394
209,29,2,car,0.57,183.4651,31.471972
209,28,2,car,0.65,828.21924,378.85782
209,52,2,car,0.71,1119.5093,344.64453
209,68,0,person,0.36,1838.6929,101.875916
209,53,7,truck,0.46,1318.5933,227.66837
209,69,2,car,0.64,931.3693,99.85076
209,81,2,car,0.69,1190.5508,74.61273
209,86,2,car,0.5,1065.759,138.37355
209,99,2,car,0.62,1318.5034,228.27876
209,83,0,person,0.3,1844.7212,102.23358
210,29,2,car,0.58,183.22949,30.762255
210,28,2,car,0.58,823.5654,390.0166
210,52,2,car,0.69,1121.9329,355.89758
210,68,0,person,0.34,1839.8573,102.58751
210,53,7,truck,0.48,1324.8538,234.38962
210,69,2,car,0.7,931.64276,102.98967
210,81,2,car,0.69,1192.6902,76.578476
210,86,2,car,0.55,1068.0305,141.72185
210,99,2,car,0.58,1325.4656,235.02933
211,29,2,car,0.61,182.71368,29.610174
211,28,2,car,0.62,819.0509,405.08783
211,52,2,car,0.8,1124.4932,367.99762
211,53,7,truck,0.53,1332.0812,239.39938
211,69,2,car,0.69,931.1522,103.157585
211,81,2,car,0.62,1196.2759,77.533966
211,86,2,car,0.69,1069.9668,143.44463
211,99,2,car,0.64,1333.0469,239.8655
211,83,0,person,0.36,1844.4497,104.49534
212,29,2,car,0.59,182.16803,28.947367
212,28,2,car,0.63,813.8401,419.5595
212,52,2,car,0.75,1127.4602,378.67087
212,53,2,car,0.53,1339.1354,247.67236
212,69,2,car,0.6,930.90076,104.43096
212,81,2,car,0.65,1199.4421,80.58184
212,86,2,car,0.69,1069.8262,145.6502
212,99,7,truck,0.55,1339.2948,246.87479
212,95,2,car,0.32,1042.5269,50.964035
212,68,0,person,0.37,1841.2158,103.651505
213,29,2,car,0.56,183.13913,29.112597
213,28,2,car,0.77,808.08203,434.03644
213,52,2,car,0.73,1130.9434,391.1274
213,53,2,car,0.52,1345.3945,254.34042
213,69,2,car,0.68,930.0779,107.45646
213,81,2,car,0.77,1201.9728,82.66118
213,86,2,car,0.69,1070.7817,149.77565
213,99,7,truck,0.43,1345.8363,254.36926
213,95,2,car,0.33,1045.76,52.235596
213,83,0,person,0.32,1842.4751,103.35521
214,29,2,car,0.56,183.25969,29.59448
214,28,2,car,0.71,802.8094,450.0533
214,52,2,car,0.8,1134.0859,404.01312
214,53,2,car,0.5,1352.938,261.95657
214,69,2,car,0.59,929.5582,110.19563
214,81,2,car,0.78,1204.0476,84.41484
214,86,2,car,0.76,1072.4568,153.17719
214,99,7,truck,0.56,1353.4393,261.88547
214,95,2,car,0.31,1050.4135,53.302235
214,68,0,person,0.3,1840.6228,103.47605
215,29,2,car,0.53,182.50072,30.773779
215,28,2,car,0.72,796.1468,467.1407
215,52,2,car,0.75,1137.661,416.62827
215,53,2,car,0.46,1360.3403,270.2379
215,69,2,car,0.7,929.35583,112.68013
215,81,2,car,0.77,1205.5157,85.177505
215,86,2,car,0.7,1073.521,157.35779
215,99,7,truck,0.53,1361.1846,270.61282
215,95,2,car,0.39,1052.5646,54.453003
215,68,0,person,0.39,1841.2355,103.3748
216,29,2,car,0.61,181.76793,30.012255
216,28,2,car,0.81,787.1738,483.8259
216,52,2,car,0.79,1142.1204,430.90015
216,53,2,car,0.48,1367.7554,276.18634
216,69,2,car,0.73,927.857,116.35017
216,81,2,car,0.78,1207.842,87.51971
216,86,2,car,0.5,1074.233,161.86943
216,99,7,truck,0.48,1368.6237,276.9286
216,95,2,car,0.54,1051.9641,57.239193
216,68,0,person,0.39,1843.676,104.70247
217,29,2,car,0.51,182.19316,31.28359
217,28,2,car,0.69,780.125,504.5802
217,52,2,car,0.75,1148.2026,445.97586
217,53,7,truck,0.48,1374.9277,284.23734
217,69,2,car,0.73,927.2054,118.90966
217,81,2,car,0.74,1209.8557,89.23158
217,86,2,car,0.62,1076.1912,165.508
217,99,2,car,0.54,1375.6013,284.27887
217,95,2,car,0.53,1051.1404,58.87895
217,68,0,person,0.36,1843.5499,102.64556
218,29,2,car,0.51,182.66212,31.572447
218,28,2,car,0.75,773.28174,526.89185
218,52,2,car,0.84,1151.7335,461.3756
218,53,2,car,0.37,1382.4813,291.95163
218,69,2,car,0.71,926.0336,122.04263
218,81,2,car,0.76,1211.9253,91.33285
218,86,2,car,0.72,1075.3698,170.20538
218,99,7,truck,0.56,1383.9131,292.64844
218,95,2,car,0.5,1048.4291,60.30725
218,68,0,person,0.41,1841.3918,103.13398
218,103,2,car,0.4,1134.2031,16.330181
219,29,2,car,0.52,182.42998,31.350061
219,28,2,car,0.77,766.2461,549.84106
219,52,2,car,0.8,1156.5015,476.87573
219,69,2,car,0.74,925.7115,125.05302
219,81,2,car,0.74,1213.4124,93.84584
219,86,2,car,0.62,1075.7332,173.8555
219,95,2,car,0.52,1047.6211,60.94377
219,68,0,person,0.33,1840.4424,102.44614
219,103,2,car,0.39,1135.3701,18.096785
220,29,2,car,0.51,182.31686,31.357298
220,28,2,car,0.48,758.0638,574.5091
220,52,2,car,0.81,1162.3499,493.89612
220,69,2,car,0.77,924.8439,127.57082
220,81,2,car,0.7,1215.3613,95.847305
220,86,2,car,0.52,1077.4276,177.67969
220,95,2,car,0.37,1050.1116,63.38507
220,68,0,person,0.33,1841.7725,101.63366
220,103,2,car,0.36,1136.9849,18.371906
220,53,2,car,0.58,1400.3658,311.0462
221,29,2,car,0.55,182.29555,30.918715
221,28,2,car,0.51,748.7026,600.4048
221,52,2,car,0.77,1165.8823,512.5822
221,69,2,car,0.76,923.5569,128.93681
221,81,2,car,0.71,1217.115,98.46385
221,86,2,car,0.72,1077.4775,181.24454
221,95,2,car,0.38,1050.3333,64.515625
221,68,0,person,0.31,1842.157,100.780754
221,103,2,car,0.4,1137.6768,18.965813
221,105,2,car,0.45,1410.7665,322.0414
221,53,7,truck,0.5,1410.9128,321.9798
222,29,2,car,0.53,182.71237,30.56617
222,28,2,car,0.75,737.7432,629.4429
222,52,2,car,0.86,1171.9114,532.584
222,69,2,car,0.77,922.114,132.22333
222,81,2,car,0.66,1218.9814,101.47761
222,86,2,car,0.57,1077.992,187.1579
222,95,2,car,0.32,1050.6592,67.21153
222,68,0,person,0.38,1841.3997,98.41521
222,103,2,car,0.29,1138.1937,20.097565
222,53,2,car,0.62,1420.7194,331.72064
223,29,2,car,0.54,183.5272,30.1926
223,28,2,car,0.82,727.3605,656.6665
223,52,2,car,0.83,1178.8247,552.9356
223,69,2,car,0.76,920.5908,137.49504
223,81,2,car,0.52,1221.6367,103.77048
223,86,2,car,0.72,1079.1077,191.58896
223,95,2,car,0.39,1053.4902,70.00943
223,68,0,person,0.33,1841.8479,98.94294
223,103,2,car,0.26,1139.9546,20.444149
223,53,2,car,0.49,1430.403,344.2208
224,29,2,car,0.53,182.73236,30.648502
224,28,2,car,0.75,713.5988,686.7863
224,52,2,car,0.79,1186.0332,576.9635
224,69,2,car,0.75,920.10254,140.79475
224,81,2,car,0.64,1224.6951,105.926025
224,86,2,car,0.8,1079.0066,195.10861
224,95,2,car,0.33,1045.8143,70.22922
224,68,0,person,0.34,1842.3762,99.20286
224,103,2,car,0.39,1141.9758,20.358135
224,53,2,car,0.49,1442.1744,355.73346
224,105,7,truck,0.4,1442.6714,356.6526
225,29,2,car,0.53,182.5755,31.157885
225,28,2,car,0.84,701.6045,727.1254
225,52,2,car,0.75,1193.47,599.8413
225,69,2,car,0.69,919.0218,142.44496
225,81,2,car,0.65,1227.4523,108.68522
225,86,2,car,0.8,1080.648,200.55386
225,95,2,car,0.38,1048.7194,72.95072
225,68,0,person,0.35,1842.5474,99.52478
225,103,2,car,0.33,1144.7681,22.040478
226,29,2,car,0.54,182.4728,31.356297
226,28,2,car,0.9,688.4617,770.22595
226,52,2,car,0.76,1201.2393,627.5906
226,69,2,car,0.77,917.1362,145.21228
226,81,2,car,0.72,1230.4927,112.88782
226,86,2,car,0.62,1081.7097,206.86496
226,95,2,car,0.53,1052.9691,74.49408
226,68,0,person,0.33,1842.4484,99.86332
226,103,2,car,0.32,1145.44,22.055174
226,53,2,car,0.61,1466.5605,382.1935
227,29,2,car,0.49,183.32634,30.468855
227,28,2,car,0.88,672.6699,814.8546
227,52,2,car,0.54,1210.1803,653.526
227,69,2,car,0.69,915.5973,149.26746
227,81,2,car,0.68,1232.2439,116.927765
227,86,2,car,0.51,1083.5049,212.34888
227,95,2,car,0.52,1055.2847,76.01958
227,68,0,person,0.31,1842.1163,99.67789
227,103,2,car,0.25,1145.4236,23.678095
227,53,2,car,0.56,1479.3182,396.58203
228,29,2,car,0.48,183.37468,29.736813
228,28,2,car,0.75,655.45306,844.69745
228,52,2,car,0.81,1218.2107,686.02405
228,69,2,car,0.73,913.5723,153.63635
228,81,2,car,0.79,1233.9304,119.776566
228,86,2,car,0.52,1084.3164,218.39136
228,68,0,person,0.34,1841.7473,99.13597
228,53,2,car,0.6,1494.398,410.28455
229,29,2,car,0.55,184.11299,29.231186
229,28,2,car,0.81,638.66724,864.1563
229,52,2,car,0.85,1227.505,719.01385
229,69,2,car,0.76,913.3018,158.84082
229,81,2,car,0.82,1238.3015,122.80816
229,86,2,car,0.61,1086.6135,223.53023
229,68,0,person,0.35,1841.222,101.3562
229,53,2,car,0.66,1508.6145,426.61517
229,95,2,car,0.29,1055.739,79.93269
229,103,2,car,0.32,1147.7473,24.333338
230,29,2,car,0.52,183.39471,29.303373
230,28,2,car,0.71,621.4625,877.71545
230,52,2,car,0.79,1239.4272,751.3261
230,69,2,car,0.76,911.7104,162.20674
230,81,2,car,0.75,1241.252,125.5768
230,86,2,car,0.69,1088.223,230.2158
230,68,0,person,0.29,1841.4868,100.14285
230,53,2,car,0.65,1524.1376,442.21854
230,95,2,car,0.39,1055.8729,83.28783
230,103,2,car,0.27,1148.1707,24.656958
231,29,2,car,0.52,185.2742,29.06393
231,28,2,car,0.64,606.3935,900.6729
231,52,2,car,0.75,1251.0405,788.7788
231,69,2,car,0.71,911.3013,166.49594
231,81,2,car,0.72,1245.3356,127.81389
231,86,2,car,0.54,1090.8738,234.13196
231,68,0,person,0.34,1840.686,101.05002
231,53,2,car,0.66,1540.3064,458.8106
231,95,2,car,0.34,1049.0101,82.40967
231,103,2,car,0.38,1150.1178,25.03858
232,29,2,car,0.49,185.54846,29.30384
232,28,2,car,0.53,604.9441,925.567
232,52,2,car,0.87,1265.0056,830.1333
232,69,2,car,0.73,911.1115,170.48041
232,81,2,car,0.64,1248.2294,130.40324
232,86,2,car,0.53,1091.5531,240.54675
232,68,0,person,0.39,1840.3628,100.80946
232,53,2,car,0.63,1558.7439,477.4753
232,95,2,car,0.39,1045.2133,83.45703
232,103,2,car,0.5,1151.2533,25.746632
233,29,2,car,0.49,184.21431,29.332695
233,28,2,car,0.71,595.5729,951.42566
233,52,2,car,0.83,1278.8433,858.8457
233,69,2,car,0.66,909.45685,175.60931
233,81,2,car,0.64,1251.0271,133.93463
233,86,2,car,0.49,1093.9558,247.81183
233,68,0,person,0.43,1840.5554,100.783646
233,53,2,car,0.6,1577.3217,497.586
233,95,2,car,0.36,1043.637,84.39355
233,103,2,car,0.5,1151.3843,26.99326
234,29,2,car,0.53,185.4116,28.998016
234,28,2,car,0.69,584.58856,979.5951
234,52,2,car,0.83,1293.1857,875.92444
234,69,2,car,0.65,908.50354,179.58513
234,81,2,car,0.64,1253.3608,139.17374
234,86,2,car,0.65,1094.9155,252.96808
234,68,0,person,0.35,1840.6022,101.47818
234,53,2,car,0.57,1597.4259,517.2223
234,95,2,car,0.45,1048.2954,88.07357
234,103,2,car,0.54,1152.4958,27.911741
235,29,2,car,0.54,184.3084,30.045935
235,28,2,car,0.47,555.4614,1013.2866
235,52,2,car,0.76,1305.2002,892.8153
235,69,2,car,0.63,905.39935,184.66136
235,81,2,car,0.68,1257.2234,144.76923
235,86,2,car,0.63,1096.0193,260.8116
235,68,0,person,0.34,1840.1804,101.884636
235,53,2,car,0.4,1616.4137,541.08826
235,95,2,car,0.39,1045.008,90.93814
235,103,2,car,0.52,1153.3672,30.633537
236,29,2,car,0.59,184.1423,30.23366
236,52,2,car,0.77,1310.8538,910.4777
236,69,2,car,0.59,903.8491,188.67378
236,81,2,car,0.75,1262.4464,148.16402
236,86,2,car,0.5,1098.9197,267.18268
236,68,0,person,0.41,1840.4465,102.6754
236,53,7,truck,0.3,1640.0443,565.0846
236,95,2,car,0.41,1052.4298,96.14518
236,103,2,car,0.47,1154.8413,31.184357
237,29,2,car,0.64,184.125,31.640255
237,52,2,car,0.69,1323.325,930.5932
237,69,2,car,0.6,902.4316,194.23361
237,81,2,car,0.73,1265.7769,151.44151
237,86,2,car,0.5,1099.9758,276.1593
237,68,0,person,0.39,1840.4323,101.95593
237,53,7,truck,0.59,1666.6343,589.71924
237,95,2,car,0.29,1050.2493,99.05376
237,103,2,car,0.49,1156.01,33.501778
238,29,2,car,0.64,184.02272,31.912828
238,52,2,car,0.81,1324.1672,953.1028
238,69,2,car,0.56,901.35254,196.86975
238,81,2,car,0.67,1269.3804,156.36084
238,86,2,car,0.41,1102.2959,283.99585
238,68,0,person,0.36,1841.0168,102.605225
238,53,7,truck,0.6,1694.8098,617.0459
238,103,2,car,0.47,1157.1329,34.83473
239,29,2,car,0.63,183.67307,31.99269
239,52,2,car,0.74,1331.2549,978.9099
239,69,2,car,0.59,900.1223,201.68384
239,81,2,car,0.75,1272.3441,160.82753
239,86,2,car,0.35,1103.7639,291.87198
239,68,0,person,0.38,1841.1285,103.48795
239,53,7,truck,0.53,1710.5964,646.6101
239,103,2,car,0.41,1158.2104,33.830086
239,95,2,car,0.33,1056.7671,104.3935
240,29,2,car,0.63,184.10065,32.603706
240,52,2,car,0.7,1338.0781,1006.5054
240,69,2,car,0.66,898.30304,205.6871
240,81,2,car,0.67,1276.6249,164.55463
240,86,2,car,0.57,1104.9133,301.42633
240,68,0,person,0.39,1840.9475,103.42209
240,53,2,car,0.56,1720.0886,682.2956
240,103,2,car,0.54,1159.6826,36.308674
240,95,2,car,0.54,1061.4487,107.245056
241,29,2,car,0.64,184.84708,32.172077
241,52,2,car,0.57,1343.3079,1035.0043
241,69,2,car,0.67,896.4625,212.33676
241,81,2,car,0.76,1281.1348,168.88658
241,86,2,car,0.45,1107.4626,309.72186
241,68,0,person,0.43,1841.1832,103.02449
241,53,2,car,0.52,1729.7421,715.16626
241,103,2,car,0.52,1160.9158,36.5224
241,95,2,car,0.65,1063.0354,111.417786
242,29,2,car,0.67,183.52454,32.26492
242,69,2,car,0.62,893.503,217.87695
